CUSTOMER_ID,churn_probability,predicted_churn
100999,0.9885964474197187,1
101000,0.030258868324396025,0
101001,0.025676766697294157,0
101002,0.002139429943591077,0
101004,0.016764141706536076,0
101005,0.0032074444235449446,0
101006,0.0032495092756681995,0
101008,0.029844872079277496,0
101009,0.02205467223523023,0
101010,0.11499217822391351,0
101011,0.047767994631417225,0
101012,0.012733109149377957,0
101013,0.0008609853501312367,0
101016,0.029790165126907197,0
101018,0.02870551194196928,0
101019,0.010859337420150616,0
101020,0.010694158945572655,0
101022,0.02208494560911189,0
101023,0.020240249869121464,0
101025,0.0069122798653304665,0
101026,0.009205041032058327,0
101027,0.022665909942897085,0
101028,0.011391215331633306,0
101031,0.01819492820723296,0
101032,0.24459782319250514,0
101034,0.05127671987366851,0
101035,0.02595554065745889,0
101036,0.060248449851982876,0
101037,0.028680884684101456,0
101038,0.019976325359484966,0
101039,0.018113142613121327,0
101041,0.0006530239813508285,0
101042,0.0013563732543006282,0
101043,0.02119019253796036,0
101044,0.008562422351520195,0
101045,0.006197686496809829,0
101047,0.01742592914130947,0
101048,0.025042518466080778,0
101050,0.019479500115241476,0
101052,0.012675241266658435,0
101053,0.005695713393706467,0
101054,0.05335969327908307,0
101055,0.00045438261492029646,0
101057,0.007823742740962357,0
101059,0.009887441706790507,0
101060,0.0024883795521463375,0
101061,0.00698786484288272,0
101062,0.03833774217970555,0
101064,0.011361776064500815,0
101066,0.01084571972513573,0
101067,0.11389265465854562,0
101068,0.014094405685135302,0
101069,0.07703448812508437,0
101070,0.018501315050581904,0
101071,0.020098684687573788,0
101072,0.006535385216744415,0
101074,0.0011347734551428682,0
101075,0.032263992701382915,0
101076,0.004844305025747902,0
101077,0.0021951670827123153,0
101078,0.010329294952422711,0
