RIMNO,CUSTOMER_ID,default_probability,predicted_label
100659,660,0.06135521,0
100660,661,0.06135521,0
100662,663,0.06135521,0
100664,665,0.9694132,1
100652,653,0.06135521,0
100651,652,0.056278966,0
100650,651,0.06551043,0
100649,650,0.06135521,0
100640,641,0.10897689,0
100640,641,0.9694132,1
100640,641,0.056278966,0
100640,641,0.10897689,0
100641,642,0.061734766,0
100642,643,0.97201973,1
100643,644,0.059685767,0
100608,609,0.054739583,0
100643,644,0.059685767,0
100644,645,0.05811392,0
100645,646,0.06345766,0
100645,646,0.97201973,1
100646,647,0.054739583,0
100647,648,0.10615823,0
100647,648,0.054739583,0
100648,649,0.056278966,0
100643,644,0.059685767,0
100607,608,0.06345766,0
100607,608,0.06345766,0
100606,607,0.058218256,0
100574,575,0.056278966,0
100575,576,0.058218256,0
100576,577,0.054739583,0
100576,577,0.054739583,0
100576,577,0.054739583,0
100578,579,0.054739583,0
100578,579,0.054739583,0
100579,580,0.06135521,0
100579,580,0.06135521,0
100579,580,0.06135521,0
100579,580,0.06135521,0
100580,581,0.056278966,0
100581,582,0.056278966,0
100581,582,0.056278966,0
100582,583,0.06345766,0
100573,574,0.056278966,0
100572,573,0.96853036,1
100572,573,0.96853036,1
100572,573,0.060715333,0
100561,562,0.061734766,0
100563,564,0.97201973,1
100563,564,0.06345766,0
100563,564,0.06345766,0
100564,565,0.056278966,0
100565,566,0.06345766,0
100565,566,0.06345766,0
100582,583,0.06345766,0
100565,566,0.06345766,0
100567,568,0.06334457,0
100568,569,0.06334457,0
100568,569,0.06334457,0
100568,569,0.06135521,0
100568,569,0.06334457,0
100569,570,0.059685767,0
100570,571,0.059685767,0
100566,567,0.10615823,0
100665,666,0.056629006,0
100583,584,0.054739583,0
100584,585,0.9712099,1
100600,601,0.971066,1
100600,601,0.06135521,0
100600,601,0.06135521,0
100601,602,0.118211,0
100601,602,0.06135521,0
100601,602,0.06135521,0
100602,603,0.06373559,0
100602,603,0.06373559,0
100602,603,0.06841888,0
100602,603,0.118897706,0
100603,604,0.06345766,0
100604,605,0.06135521,0
100605,606,0.054739583,0
100605,606,0.054739583,0
100605,606,0.96853036,1
100599,600,0.122008465,0
100598,599,0.056278966,0
100597,598,0.054739583,0
100596,597,0.061734766,0
100584,585,0.061734766,0
100586,587,0.054739583,0
100586,587,0.96853036,1
100587,588,0.9683736,1
100588,589,0.061734766,0
100588,589,0.061734766,0
100588,589,0.061734766,0
100584,585,0.061734766,0
100588,589,0.061734766,0
100590,591,0.06135521,0
100591,592,0.06551043,0
100592,593,0.060223933,0
100594,595,0.056278966,0
100595,596,0.061734766,0
100595,596,0.118897706,0
100595,596,0.06373559,0
100589,590,0.056278966,0
100666,667,0.06345766,0
100631,632,0.056278966,0
100667,668,0.9694132,1
100739,740,0.056278966,0
100740,741,0.97201973,1
100740,741,0.06135521,0
100740,741,0.06135521,0
100742,743,0.06345766,0
100743,744,0.056278966,0
100743,744,0.9694132,1
100744,745,0.11518436,0
100744,745,0.059685767,0
100744,745,0.061624546,0
100744,745,0.059685767,0
100745,746,0.061624546,0
100746,747,0.056278966,0
100746,747,0.056278966,0
100747,748,0.06345766,0
100738,739,0.06135521,0
100738,739,0.06135521,0
100737,738,0.9701468,1
100736,737,0.056278966,0
100723,724,0.9671592,1
100724,725,0.056278966,0
100726,727,0.06135521,0
100727,728,0.058218256,0
100728,729,0.06135521,0
100728,729,0.06135521,0
100728,729,0.06135521,0
100748,749,0.122008465,0
100729,730,0.061734766,0
100730,731,0.06345766,0
100730,731,0.06345766,0
100732,733,0.06135521,0
100732,733,0.97201973,1
100733,734,0.06373559,0
100734,735,0.06345766,0
100735,736,0.9694132,1
100729,730,0.061734766,0
100723,724,0.06373559,0
100749,750,0.11518436,0
100751,752,0.061734766,0
100767,768,0.10615823,0
100769,770,0.056278966,0
100769,770,0.056278966,0
100769,770,0.056278966,0
100770,771,0.054739583,0
100771,772,0.06345766,0
100771,772,0.9701468,1
100772,773,0.059685767,0
100772,773,0.059685767,0
100773,774,0.058218256,0
100774,775,0.056278966,0
100775,776,0.06135521,0
100776,777,0.054739583,0
100777,778,0.9694132,1
100779,780,0.9712099,1
100766,767,0.06135521,0
100764,765,0.06135521,0
100763,764,0.054739583,0
100763,764,0.054739583,0
100752,753,0.054739583,0
100752,753,0.054739583,0
100753,754,0.06345766,0
100754,755,0.06135521,0
100754,755,0.06135521,0
100667,668,0.05811392,0
100755,756,0.971066,1
100750,751,0.061734766,0
100756,757,0.056278966,0
100758,759,0.056278966,0
100758,759,0.056278966,0
100759,760,0.97201973,1
100760,761,0.06345766,0
100760,761,0.06345766,0
100761,762,0.056278966,0
100763,764,0.054739583,0
100757,758,0.056527354,0
100722,723,0.9694132,1
100755,756,0.06135521,0
100720,721,0.054739583,0
100679,680,0.056278966,0
100680,681,0.10615823,0
100680,681,0.10615823,0
100680,681,0.054739583,0
100681,682,0.054739583,0
100681,682,0.054739583,0
100682,683,0.06345766,0
100683,684,0.06345766,0
100684,685,0.06135521,0
100684,685,0.97201973,1
100684,685,0.06334457,0
100686,687,0.056278966,0
100688,689,0.10897689,0
100689,690,0.06345766,0
100689,690,0.06345766,0
100679,680,0.056278966,0
100679,680,0.056278966,0
100678,679,0.056278966,0
100677,678,0.056278966,0
100722,723,0.056278966,0
100667,668,0.056278966,0
100668,669,0.056278966,0
100669,670,0.06345766,0
100670,671,0.056278966,0
100671,672,0.06563127,0
100671,672,0.118211,0
100689,690,0.06345766,0
100672,673,0.122008465,0
100673,674,0.06135521,0
100674,675,0.05811392,0
100675,676,0.06454783,0
100676,677,0.06345766,0
100676,677,0.971066,1
100676,677,0.97201973,1
100676,677,0.06345766,0
100672,673,0.97201973,1
100691,692,0.06135521,0
100195,196,0.06334457,0
100693,694,0.06135521,0
100708,709,0.97201973,1
100709,710,0.9694132,1
100710,711,0.9694132,1
100710,711,0.056278966,0
100711,712,0.06345766,0
100712,713,0.056278966,0
100713,714,0.971066,1
100707,708,0.06135521,0
100713,714,0.06345766,0
100715,716,0.059685767,0
100715,716,0.059685767,0
100717,718,0.061734766,0
100718,719,0.07301983,0
100718,719,0.07301983,0
100719,720,0.06345766,0
100692,693,0.9694132,1
100714,715,0.06135521,0
100706,707,0.06345766,0
100713,714,0.06345766,0
100705,706,0.9694132,1
100705,706,0.056278966,0
100694,695,0.06135521,0
100695,696,0.97201973,1
100696,697,0.06135521,0
100695,696,0.118211,0
100698,699,0.056278966,0
100699,700,0.06135521,0
100700,701,0.056278966,0
100697,698,0.06135521,0
100700,701,0.060223933,0
100705,706,0.056278966,0
100704,705,0.059685767,0
100703,704,0.061734766,0
100705,706,0.056278966,0
100701,702,0.06135521,0
100700,701,0.9694132,1
100702,703,0.056278966,0
100050,51,0.06135521,0
100049,50,0.054739583,0
100052,53,0.060715333,0
100048,49,0.97201973,1
100047,48,0.118211,0
100047,48,0.06135521,0
100046,47,0.97201973,1
100045,46,0.96853036,1
100045,46,0.054739583,0
100042,43,0.97201973,1
100044,45,0.061734766,0
100043,44,0.059685767,0
100043,44,0.059685767,0
100043,44,0.059685767,0
100042,43,0.06345766,0
100040,41,0.054739583,0
100039,40,0.06345766,0
100039,40,0.06551043,0
100052,53,0.10615823,0
100044,45,0.061734766,0
100052,53,0.054739583,0
100064,65,0.056278966,0
100054,55,0.056278966,0
100066,67,0.122008465,0
100066,67,0.06345766,0
100066,67,0.06345766,0
100066,67,0.97201973,1
100065,66,0.06345766,0
100039,40,0.06551043,0
100063,64,0.056278966,0
100063,64,0.056278966,0
100063,64,0.056278966,0
100054,55,0.056278966,0
100062,63,0.10897689,0
100061,62,0.056278966,0
100060,61,0.10615823,0
100060,61,0.054739583,0
100059,60,0.056278966,0
100058,59,0.056278966,0
100058,59,0.9694132,1
100057,58,0.059685767,0
100057,58,0.059685767,0
100055,56,0.054739583,0
100062,63,0.10897689,0
100037,38,0.059685767,0
100024,25,0.9712099,1
100036,37,0.10615823,0
100016,17,0.056278966,0
100015,16,0.056278966,0
100014,15,0.06135521,0
100013,14,0.06345766,0
100012,13,0.97201973,1
100011,12,0.054739583,0
100011,12,0.054739583,0
100010,11,0.9684433,1
100009,10,0.9702295,1
100008,9,0.056278966,0
100007,8,0.9694132,1
100005,6,0.118211,0
100005,6,0.06563127,0
100004,5,0.06135521,0
100003,4,0.05811392,0
100003,4,0.056278966,0
100002,3,0.056278966,0
100002,3,0.056278966,0
100000,1,0.06135521,0
100017,18,0.054739583,0
100018,19,0.9683736,1
100019,20,0.07062446,0
100019,20,0.118211,0
100035,36,0.06135521,0
100034,35,0.06135521,0
100034,35,0.06135521,0
100033,34,0.971066,1
100032,33,0.058218256,0
100032,33,0.058218256,0
100031,32,0.9712099,1
100030,31,0.06345766,0
100030,31,0.06345766,0
100036,37,0.96853036,1
100029,30,0.06135521,0
100028,29,0.056629006,0
100027,28,0.060112417,0
100026,27,0.06135521,0
100026,27,0.06135521,0
100025,26,0.056278966,0
100022,23,0.059685767,0
100021,22,0.059685767,0
100021,22,0.059685767,0
100020,21,0.122008465,0
100028,29,0.056629006,0
100068,69,0.06135521,0
100008,9,0.056278966,0
100069,70,0.054739583,0
100694,695,0.118211,0
100692,693,0.06135521,0
100691,692,0.97201973,1
100690,691,0.06135521,0
100689,690,0.06345766,0
100689,690,0.06345766,0
100695,696,0.118211,0
100689,690,0.97201973,1
100688,689,0.06800121,0
100687,688,0.10897689,0
100686,687,0.05811392,0
100685,686,0.056278966,0
100683,684,0.06345766,0
100682,683,0.056278966,0
100689,690,0.06345766,0
100682,683,0.056278966,0
100696,697,0.06135521,0
100698,699,0.056278966,0
100713,714,0.06135521,0
100712,713,0.118211,0
100711,712,0.97201973,1
100710,711,0.056278966,0
100709,710,0.96807927,1
100708,709,0.056278966,0
100697,698,0.06345766,0
100707,708,0.058218256,0
100705,706,0.056278966,0
100705,706,0.9651188,1
100705,706,0.056278966,0
100705,706,0.056278966,0
100702,703,0.056278966,0
100700,701,0.06334457,0
100706,707,0.056278966,0
100713,714,0.06135521,0
100681,682,0.061734766,0
100680,681,0.060715333,0
100667,668,0.056278966,0
100667,668,0.05811392,0
100666,667,0.056278966,0
100665,666,0.054739583,0
100664,665,0.06135521,0
100663,664,0.9712099,1
100668,669,0.056278966,0
100661,662,0.061624546,0
100659,660,0.06135521,0
100659,660,0.97201973,1
100658,659,0.054739583,0
100658,659,0.96853036,1
100655,656,0.06345766,0
100655,656,0.06345766,0
100660,661,0.06135521,0
100681,682,0.061734766,0
100668,669,0.056278966,0
100670,671,0.06345766,0
100680,681,0.10615823,0
100680,681,0.054739583,0
100679,680,0.97201973,1
100678,679,0.06135521,0
100676,677,0.06135521,0
100676,677,0.06135521,0
100669,670,0.056278966,0
100676,677,0.97201973,1
100674,675,0.056278966,0
100673,674,0.058218256,0
100672,673,0.112515576,0
100672,673,0.058218256,0
100671,672,0.060112417,0
100671,672,0.058218256,0
100675,676,0.06345766,0
100654,655,0.06135521,0
100713,714,0.06135521,0
100715,716,0.061734766,0
100752,753,0.061734766,0
100751,752,0.059685767,0
100750,751,0.059685767,0
100750,751,0.059685767,0
100749,750,0.118897706,0
100749,750,0.07105702,0
100752,753,0.061734766,0
100748,749,0.07062446,0
100747,748,0.06345766,0
100746,747,0.056278966,0
100746,747,0.056278966,0
100745,746,0.059685767,0
100744,745,0.06841888,0
100744,745,0.061734766,0
100748,749,0.118211,0
100744,745,0.9712099,1
100752,753,0.061734766,0
100754,755,0.06135521,0
100768,769,0.056278966,0
100767,768,0.11518436,0
100764,765,0.06135521,0
100763,764,0.054739583,0
100762,763,0.06135521,0
100761,762,0.06135521,0
100753,754,0.056278966,0
100760,761,0.9694132,1
100758,759,0.06345766,0
100758,759,0.06345766,0
100756,757,0.056278966,0
100755,756,0.9662742,1
100755,756,0.056278966,0
100754,755,0.06135521,0
100759,760,0.056278966,0
100714,715,0.056278966,0
100743,744,0.056278966,0
100742,743,0.056278966,0
100726,727,0.06135521,0
100725,726,0.06135521,0
100724,725,0.06345766,0
100723,724,0.059685767,0
100723,724,0.059685767,0
100723,724,0.9702295,1
100727,728,0.06345766,0
100722,723,0.06135521,0
100720,721,0.056629006,0
100719,720,0.056278966,0
100718,719,0.0648343,0
100717,718,0.059685767,0
100716,717,0.97201973,1
100715,716,0.9712099,1
100721,722,0.056278966,0
100743,744,0.056278966,0
100728,729,0.056278966,0
100729,730,0.061734766,0
100740,741,0.06135521,0
100740,741,0.06135521,0
100739,740,0.06135521,0
100738,739,0.056278966,0
100738,739,0.056278966,0
100738,739,0.9694132,1
100728,729,0.056278966,0
100736,737,0.97201973,1
100734,735,0.06135521,0
100732,733,0.06135521,0
100731,732,0.971066,1
100730,731,0.971066,1
100730,731,0.06135521,0
100730,731,0.06135521,0
100735,736,0.06704744,0
100653,654,0.9694132,1
100653,654,0.056278966,0
100652,653,0.06135521,0
100582,583,0.056278966,0
100581,582,0.06345766,0
100581,582,0.06345766,0
100580,581,0.06135521,0
100580,581,0.06135521,0
100579,580,0.06135521,0
100582,583,0.9694132,1
100579,580,0.06135521,0
100579,580,0.06135521,0
100577,578,0.06135521,0
100576,577,0.059685767,0
100576,577,0.059685767,0
100576,577,0.9712099,1
100575,576,0.97201973,1
100579,580,0.06135521,0
100574,575,0.06135521,0
100584,585,0.054739583,0
100584,585,0.054739583,0
100595,596,0.118897706,0
100594,595,0.06135521,0
100593,594,0.056278966,0
100592,593,0.06345766,0
100592,593,0.06345766,0
100592,593,0.06345766,0
100584,585,0.054739583,0
100591,592,0.10897689,0
100588,589,0.059685767,0
100588,589,0.059685767,0
100587,588,0.06345766,0
100586,587,0.054739583,0
100586,587,0.054739583,0
100585,586,0.06345766,0
100590,591,0.97201973,1
100596,597,0.054739583,0
100573,574,0.06135521,0
100572,573,0.059685767,0
100559,560,0.06334457,0
100559,560,0.118211,0
100556,557,0.054739583,0
100556,557,0.054739583,0
100554,555,0.056278966,0
100554,555,0.056278966,0
100560,561,0.9694132,1
100554,555,0.056278966,0
100551,552,0.056278966,0
100549,550,0.06551043,0
100548,549,0.056278966,0
100547,548,0.061734766,0
100547,548,0.061734766,0
100546,547,0.056278966,0
100553,554,0.97201973,1
100572,573,0.059685767,0
100561,562,0.059685767,0
100562,563,0.061734766,0
100572,573,0.059685767,0
100571,572,0.054739583,0
100570,571,0.054739583,0
100569,570,0.061734766,0
100568,569,0.056278966,0
100568,569,0.9694132,1
100561,562,0.059685767,0
100568,569,0.9694132,1
100566,567,0.06603541,0
100565,566,0.056278966,0
100565,566,0.05811392,0
100565,566,0.05811392,0
100564,565,0.06345766,0
100563,564,0.97201973,1
100567,568,0.97201973,1
100597,598,0.061734766,0
100597,598,0.061734766,0
100598,599,0.9694132,1
100636,637,0.06345766,0
100635,636,0.06135521,0
100635,636,0.06135521,0
100634,635,0.059685767,0
100633,634,0.066163674,0
100632,633,0.06551043,0
100637,638,0.06345766,0
100631,632,0.056278966,0
100629,630,0.054739583,0
100628,629,0.056278966,0
100627,628,0.058218256,0
100625,626,0.056527354,0
100625,626,0.054739583,0
100625,626,0.054739583,0
100630,631,0.059685767,0
100624,625,0.06135521,0
100637,638,0.06345766,0
100640,641,0.05811392,0
100652,653,0.06135521,0
100651,652,0.06345766,0
100650,651,0.06135521,0
100648,649,0.06135521,0
100647,648,0.10615823,0
100645,646,0.97201973,1
100639,640,0.06345766,0
100644,645,0.06135521,0
100643,644,0.06373559,0
100643,644,0.06373559,0
100643,644,0.061734766,0
100642,643,0.056278966,0
100641,642,0.96853036,1
100640,641,0.062411673,0
100644,645,0.06135521,0
100623,624,0.06334457,0
100620,621,0.056278966,0
100620,621,0.056278966,0
100605,606,0.059685767,0
100605,606,0.059685767,0
100605,606,0.059685767,0
100604,605,0.056278966,0
100603,604,0.056278966,0
100602,603,0.9702295,1
100606,607,0.9651188,1
100602,603,0.06373559,0
100601,602,0.056278966,0
100601,602,0.056278966,0
100600,601,0.056278966,0
100600,601,0.9694132,1
100600,601,0.056278966,0
100599,600,0.056278966,0
100602,603,0.061734766,0
100607,608,0.056278966,0
100607,608,0.056278966,0
100608,609,0.059685767,0
100619,620,0.06345766,0
100617,618,0.96807927,1
100616,617,0.054739583,0
100615,616,0.056278966,0
100614,615,0.06135521,0
100614,615,0.97201973,1
100614,615,0.06135521,0
100612,613,0.9694132,1
100611,612,0.056278966,0
100610,611,0.97201973,1
100610,611,0.06135521,0
100609,610,0.06135521,0
100609,610,0.06135521,0
100608,609,0.059685767,0
100608,609,0.059685767,0
100769,770,0.06345766,0
100769,770,0.06345766,0
100769,770,0.06345766,0
100770,771,0.059685767,0
100932,933,0.06135521,0
100931,932,0.9683736,1
100930,931,0.056278966,0
100929,930,0.061624546,0
100928,929,0.96853036,1
100928,929,0.056629006,0
100934,935,0.96853036,1
100928,929,0.056629006,0
100926,927,0.112515576,0
100926,927,0.058218256,0
100924,925,0.056278966,0
100923,924,0.06135521,0
100921,922,0.05811392,0
100921,922,0.05811392,0
100926,927,0.112515576,0
100920,921,0.9694132,1
100935,936,0.97201973,1
100937,938,0.054739583,0
100949,950,0.056278966,0
100948,949,0.059685767,0
100948,949,0.059685767,0
100947,948,0.056278966,0
100946,947,0.061734766,0
100944,945,0.9712099,1
100936,937,0.06345766,0
100944,945,0.061734766,0
100943,944,0.056278966,0
100942,943,0.054739583,0
100942,943,0.054739583,0
100940,941,0.06135521,0
100939,940,0.054739583,0
100938,939,0.06345766,0
100944,945,0.118897706,0
100950,951,0.056278966,0
100920,921,0.056278966,0
100919,920,0.054739583,0
100903,904,0.9694132,1
100902,903,0.054739583,0
100901,902,0.06135521,0
100901,902,0.06135521,0
100900,901,0.9694132,1
100900,901,0.056278966,0
100904,905,0.054739583,0
100899,900,0.06345766,0
100898,899,0.06345766,0
100898,899,0.06345766,0
100897,898,0.06135521,0
100897,898,0.97201973,1
100896,897,0.056278966,0
100895,896,0.059685767,0
100898,899,0.06345766,0
100920,921,0.056278966,0
100904,905,0.054739583,0
100906,907,0.054739583,0
100918,919,0.054739583,0
100917,918,0.059685767,0
100917,918,0.11518436,0
100915,916,0.97201973,1
100915,916,0.06345766,0
100915,916,0.06551043,0
100905,906,0.9702295,1
100915,916,0.06345766,0
100913,914,0.06135521,0
100911,912,0.058218256,0
100910,911,0.059685767,0
100909,910,0.056278966,0
100908,909,0.96853036,1
100907,908,0.0648343,0
100914,915,0.96853036,1
100950,951,0.056278966,0
100951,952,0.9712099,1
100952,953,0.061734766,0
100989,990,0.056278966,0
100989,990,0.10897689,0
100988,989,0.06551043,0
100987,988,0.11518436,0
100986,987,0.061734766,0
100986,987,0.061734766,0
100990,991,0.05811392,0
100983,984,0.9694132,1
100981,982,0.056278966,0
100980,981,0.06135521,0
100980,981,0.118211,0
100979,980,0.054739583,0
100978,979,0.056278966,0
100978,979,0.9694132,1
100981,982,0.056278966,0
100978,979,0.056278966,0
100990,991,0.10897689,0
100991,992,0.10615823,0
100999,1000,0.06345766,0
100999,1000,0.06345766,0
100999,1000,0.06345766,0
100998,999,0.06345766,0
100998,999,0.06345766,0
100997,998,0.97201973,1
100990,991,0.056278966,0
100996,997,0.96913975,1
100995,996,0.06345766,0
100995,996,0.06345766,0
100994,995,0.061624546,0
100993,994,0.06135521,0
100993,994,0.06135521,0
100993,994,0.06135521,0
100996,997,0.06135521,0
100977,978,0.059685767,0
100976,977,0.971066,1
100975,976,0.06135521,0
100964,965,0.10615823,0
100963,964,0.06135521,0
100963,964,0.06135521,0
100962,963,0.056278966,0
100962,963,0.056278966,0
100962,963,0.056278966,0
100964,965,0.96853036,1
100961,962,0.061734766,0
100958,959,0.97201973,1
100958,959,0.06334457,0
100958,959,0.06135521,0
100957,958,0.10897689,0
100956,957,0.06345766,0
100953,954,0.059685767,0
100959,960,0.9712099,1
100965,966,0.06345766,0
100965,966,0.06345766,0
100966,967,0.9712099,1
100974,975,0.061734766,0
100974,975,0.061734766,0
100974,975,0.061734766,0
100973,974,0.058218256,0
100972,973,0.06345766,0
100971,972,0.06135521,0
100970,971,0.059685767,0
100970,971,0.061624546,0
100969,970,0.056278966,0
100969,970,0.9694132,1
100969,970,0.056278966,0
100968,969,0.058218256,0
100968,969,0.9694132,1
100968,969,0.058218256,0
100966,967,0.059685767,0
100894,895,0.118211,0
100546,547,0.056278966,0
100894,895,0.06135521,0
100892,893,0.054739583,0
100809,810,0.9712099,1
100809,810,0.9712099,1
100808,809,0.97201973,1
100806,807,0.9684433,1
100806,807,0.056278966,0
100805,806,0.06603541,0
100810,811,0.97201973,1
100804,805,0.97201973,1
100803,804,0.06563127,0
100801,802,0.059685767,0
100800,801,0.9694132,1
100799,800,0.9712099,1
100797,798,0.06135521,0
100797,798,0.06800121,0
100804,805,0.06135521,0
100796,797,0.056278966,0
100811,812,0.060223933,0
100812,813,0.9712099,1
100825,826,0.056278966,0
100825,826,0.056278966,0
100825,826,0.056278966,0
100824,825,0.06345766,0
100824,825,0.06345766,0
100823,824,0.054739583,0
100811,812,0.10897689,0
100820,821,0.056278966,0
100816,817,0.9694132,1
100816,817,0.056278966,0
100815,816,0.059685767,0
100814,815,0.97201973,1
100813,814,0.971066,1
100813,814,0.06786965,0
100819,820,0.06334457,0
100826,827,0.06345766,0
100795,796,0.054739583,0
100794,795,0.9712099,1
100781,782,0.97201973,1
100780,781,0.97201973,1
100780,781,0.97201973,1
100780,781,0.06345766,0
100779,780,0.059685767,0
100779,780,0.059685767,0
100781,782,0.122008465,0
100779,780,0.9712099,1
100777,778,0.056278966,0
100776,777,0.059685767,0
100775,776,0.056278966,0
100774,775,0.06135521,0
100772,773,0.96853036,1
100771,772,0.056278966,0
100778,779,0.056278966,0
100794,795,0.059685767,0
100781,782,0.971066,1
100783,784,0.06135521,0
100793,794,0.056527354,0
100792,793,0.056278966,0
100791,792,0.056278966,0
100791,792,0.9673717,1
100791,792,0.056278966,0
100789,790,0.06345766,0
100782,783,0.059685767,0
100789,790,0.06345766,0
100788,789,0.9694132,1
100788,789,0.056278966,0
100786,787,0.061734766,0
100786,787,0.06373559,0
100785,786,0.059685767,0
100784,785,0.06551043,0
100788,789,0.056278966,0
100826,827,0.06345766,0
100826,827,0.06345766,0
100827,828,0.056278966,0
100874,875,0.06135521,0
100873,874,0.058218256,0
100871,872,0.05811392,0
100870,871,0.056278966,0
100869,870,0.9694132,1
100869,870,0.056278966,0
100875,876,0.056278966,0
100868,869,0.97201973,1
100866,867,0.06345766,0
100865,866,0.061734766,0
100864,865,0.96643203,1
100864,865,0.054739583,0
100863,864,0.059685767,0
100863,864,0.061624546,0
100867,868,0.056278966,0
100862,863,0.07301983,0
100876,877,0.056629006,0
100878,879,0.056629006,0
100892,893,0.054739583,0
100891,892,0.056278966,0
100890,891,0.06345766,0
100889,890,0.06135521,0
100889,890,0.118211,0
100888,889,0.054739583,0
100877,878,0.056278966,0
100888,889,0.054739583,0
100886,887,0.97201973,1
100883,884,0.06135521,0
100882,883,0.056278966,0
100881,882,0.06551043,0
100880,881,0.06345766,0
100879,880,0.061734766,0
100886,887,0.06345766,0
100861,862,0.061734766,0
100860,861,0.06345766,0
100859,860,0.06334457,0
100838,839,0.06135521,0
100837,838,0.056278966,0
100836,837,0.054739583,0
100835,836,0.97201973,1
100834,835,0.06135521,0
100833,834,0.06135521,0
100839,840,0.97201973,1
100833,834,0.06135521,0
100831,832,0.059685767,0
100830,831,0.058218256,0
100829,830,0.056278966,0
100829,830,0.056278966,0
100827,828,0.056278966,0
100827,828,0.9683736,1
100832,833,0.056278966,0
100840,841,0.06229019,0
100843,844,0.97201973,1
100846,847,0.054739583,0
100859,860,0.971066,1
100859,860,0.06334457,0
100858,859,0.06345766,0
100857,858,0.06135521,0
100856,857,0.97201973,1
100855,856,0.06135521,0
100853,854,0.06345766,0
100853,854,0.06345766,0
100852,853,0.96853036,1
100851,852,0.056278966,0
100850,851,0.06334457,0
100849,850,0.054739583,0
100848,849,0.054739583,0
100848,849,0.054739583,0
100847,848,0.054739583,0
100893,894,0.9694132,1
100545,546,0.06345766,0
100544,545,0.059685767,0
100543,544,0.06345766,0
100224,225,0.061624546,0
100224,225,0.9712099,1
100223,224,0.971066,1
100222,223,0.056278966,0
100222,223,0.056278966,0
100222,223,0.9683736,1
100225,226,0.061734766,0
100222,223,0.056278966,0
100220,221,0.056278966,0
100220,221,0.056278966,0
100219,220,0.056278966,0
100219,220,0.056278966,0
100219,220,0.056278966,0
100217,218,0.96807927,1
100221,222,0.9694132,1
100216,217,0.056278966,0
100226,227,0.056278966,0
100229,230,0.061734766,0
100239,240,0.054739583,0
100238,239,0.061734766,0
100238,239,0.061734766,0
100237,238,0.118211,0
100237,238,0.06563127,0
100236,237,0.06135521,0
100227,228,0.06135521,0
100235,236,0.06135521,0
100233,234,0.056278966,0
100232,233,0.06345766,0
100231,232,0.9651188,1
100230,231,0.059685767,0
100230,231,0.9712099,1
100230,231,0.059685767,0
100234,235,0.054739583,0
100240,241,0.056629006,0
100216,217,0.056278966,0
100214,215,0.054739583,0
100192,193,0.059685767,0
100192,193,0.059685767,0
100191,192,0.06135521,0
100190,191,0.05811392,0
100189,190,0.054739583,0
100189,190,0.054739583,0
100193,194,0.054739583,0
100189,190,0.054739583,0
100187,188,0.056278966,0
100185,186,0.118211,0
100184,185,0.971066,1
100183,184,0.0648343,0
100182,183,0.056278966,0
100182,183,0.056278966,0
100188,189,0.060112417,0
100215,216,0.056278966,0
100194,195,0.056278966,0
100196,197,0.060223933,0
100211,212,0.06345766,0
100211,212,0.06345766,0
100209,210,0.06345766,0
100209,210,0.06345766,0
100208,209,0.054739583,0
100207,208,0.061734766,0
100194,195,0.056278966,0
100206,207,0.054739583,0
100203,204,0.059685767,0
100202,203,0.971066,1
100201,202,0.056278966,0
100199,200,0.06135521,0
100199,200,0.97201973,1
100198,199,0.06135521,0
100204,205,0.066163674,0
100240,241,0.96853036,1
100241,242,0.056278966,0
100241,242,0.056278966,0
100278,279,0.056278966,0
100278,279,0.056278966,0
100277,278,0.059685767,0
100277,278,0.059685767,0
100276,277,0.056629006,0
100275,276,0.059685767,0
100278,279,0.056278966,0
100274,275,0.06135521,0
100273,274,0.05847467,0
100272,273,0.06135521,0
100271,272,0.056278966,0
100271,272,0.056278966,0
100270,271,0.058218256,0
100270,271,0.058218256,0
100274,275,0.06135521,0
100269,270,0.056278966,0
100280,281,0.9674618,1
100282,283,0.056278966,0
100294,295,0.06345766,0
100293,294,0.118897706,0
100292,293,0.059685767,0
100292,293,0.9712099,1
100291,292,0.06334457,0
100290,291,0.118211,0
100281,282,0.059685767,0
100289,290,0.06345766,0
100288,289,0.056629006,0
100287,288,0.06334457,0
100286,287,0.059685767,0
100285,286,0.056278966,0
100284,285,0.9694132,1
100282,283,0.056278966,0
100288,289,0.056629006,0
100268,269,0.10897689,0
100267,268,0.06135521,0
100266,267,0.054739583,0
100252,253,0.06334457,0
100252,253,0.06135521,0
100251,252,0.06334457,0
100251,252,0.97201973,1
100250,251,0.06345766,0
100249,250,0.059685767,0
100253,254,0.061734766,0
100248,249,0.06135521,0
100246,247,0.971066,1
100245,246,0.06345766,0
100244,245,0.9694132,1
100243,244,0.056278966,0
100243,244,0.056278966,0
100242,243,0.058218256,0
100247,248,0.056278966,0
100253,254,0.061734766,0
100254,255,0.06135521,0
100255,256,0.061734766,0
100266,267,0.054739583,0
100265,266,0.118211,0
100264,265,0.06135521,0
100263,264,0.054739583,0
100262,263,0.06135521,0
100262,263,0.06135521,0
100262,263,0.06135521,0
100261,262,0.056278966,0
100260,261,0.061734766,0
100260,261,0.061734766,0
100259,260,0.06345766,0
100259,260,0.97201973,1
100257,258,0.06135521,0
100257,258,0.06135521,0
100256,257,0.06373559,0
100181,182,0.10897689,0
100294,295,0.06345766,0
100180,181,0.9694132,1
